State,Year,Type_code,Type,Gender,Age_group,Total
A & N Islands,2010,Professional_Profile,Professional Activity,Male,15-29,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Male,15-29,0
A & N Islands,2010,Professional_Profile,Service (Private),Male,15-29,16
A & N Islands,2010,Professional_Profile,House Wife,Male,15-29,0
A & N Islands,2010,Professional_Profile,Unemployed,Male,15-29,13
A & N Islands,2010,Professional_Profile,Others (Please Specify),Female,30-44,0
A & N Islands,2010,Professional_Profile,Service (Government),Female,30-44,0
A & N Islands,2010,Professional_Profile,Service (Private),Female,30-44,0
A & N Islands,2010,Professional_Profile,Unemployed,Female,30-44,0
A & N Islands,2010,Professional_Profile,Farming/Agriculture Activity,Female,30-44,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Female,30-44,0
A & N Islands,2010,Professional_Profile,Student,Female,30-44,0
A & N Islands,2010,Professional_Profile,House Wife,Female,30-44,11
A & N Islands,2010,Professional_Profile,Retired Person,Female,30-44,0
A & N Islands,2010,Professional_Profile,Professional Activity,Female,30-44,0
A & N Islands,2010,Professional_Profile,Self-employed (Business activity),Female,30-44,0
A & N Islands,2010,Professional_Profile,Others (Please Specify),Male,30-44,1
A & N Islands,2010,Professional_Profile,Professional Activity,Male,30-44,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Male,30-44,0
A & N Islands,2010,Professional_Profile,Student,Male,30-44,0
A & N Islands,2010,Professional_Profile,Farming/Agriculture Activity,Male,30-44,2
A & N Islands,2010,Professional_Profile,Retired Person,Male,30-44,0
A & N Islands,2010,Professional_Profile,House Wife,Male,30-44,0
A & N Islands,2010,Professional_Profile,Unemployed,Male,30-44,0
A & N Islands,2010,Professional_Profile,Self-employed (Business activity),Male,30-44,3
A & N Islands,2010,Professional_Profile,Service (Private),Male,30-44,19
A & N Islands,2010,Professional_Profile,Others (Please Specify),Male,30-44,0
A & N Islands,2010,Professional_Profile,Service (Government),Male,30-44,8
A & N Islands,2010,Professional_Profile,Student,Female,45-59,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Female,45-59,0
A & N Islands,2010,Professional_Profile,Professional Activity,Female,45-59,0
A & N Islands,2010,Professional_Profile,Service (Private),Female,45-59,0
A & N Islands,2010,Professional_Profile,Self-employed (Business activity),Female,45-59,0
A & N Islands,2010,Professional_Profile,Unemployed,Female,45-59,0
A & N Islands,2010,Professional_Profile,Retired Person,Female,45-59,0
A & N Islands,2010,Professional_Profile,Service (Government),Female,45-59,0
A & N Islands,2010,Professional_Profile,Others (Please Specify),Female,45-59,0
A & N Islands,2010,Professional_Profile,Farming/Agriculture Activity,Female,45-59,0
A & N Islands,2010,Professional_Profile,House Wife,Female,45-59,2
A & N Islands,2010,Professional_Profile,Others (Please Specify),Male,45-59,0
A & N Islands,2010,Professional_Profile,Service (Private),Male,45-59,10
A & N Islands,2010,Professional_Profile,Professional Activity,Male,45-59,0
A & N Islands,2010,Professional_Profile,Student,Male,45-59,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Male,45-59,0
A & N Islands,2010,Professional_Profile,Self-employed (Business activity),Male,45-59,1
A & N Islands,2010,Professional_Profile,House Wife,Male,45-59,0
A & N Islands,2010,Professional_Profile,Unemployed,Male,45-59,0
A & N Islands,2010,Professional_Profile,Retired Person,Male,45-59,0
A & N Islands,2010,Professional_Profile,Farming/Agriculture Activity,Male,45-59,0
A & N Islands,2010,Professional_Profile,Service (Government),Male,45-59,7
A & N Islands,2010,Professional_Profile,Service (Private),Female,60+,0
A & N Islands,2010,Professional_Profile,Service (Government),Female,60+,0
A & N Islands,2010,Professional_Profile,House Wife,Female,60+,3
A & N Islands,2010,Professional_Profile,Others (Please Specify),Female,60+,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Female,60+,0
A & N Islands,2010,Professional_Profile,Professional Activity,Female,60+,0
A & N Islands,2010,Professional_Profile,Retired Person,Female,60+,0
A & N Islands,2010,Professional_Profile,Unemployed,Female,60+,0
A & N Islands,2010,Professional_Profile,Farming/Agriculture Activity,Female,60+,0
A & N Islands,2010,Professional_Profile,Student,Female,60+,0
A & N Islands,2010,Professional_Profile,Self-employed (Business activity),Female,60+,0
A & N Islands,2010,Professional_Profile,Service (Private),Male,60+,3
A & N Islands,2010,Professional_Profile,Professional Activity,Male,60+,0
A & N Islands,2010,Professional_Profile,Student,Male,60+,0
A & N Islands,2010,Professional_Profile,Others (Please Specify),Male,60+,1
A & N Islands,2010,Professional_Profile,Unemployed,Male,60+,0
A & N Islands,2010,Professional_Profile,Public Sector Undertaking,Male,60+,0
A & N Islands,2010,Professional_Profile,Retired Person,Male,60+,8
A & N Islands,2010,Professional_Profile,House Wife,Male,60+,0
A & N Islands,2010,Professional_Profile,Farming/Agriculture Activity,Male,60+,5
A & N Islands,2010,Professional_Profile,Others (Please Specify),Male,60+,0
A & N Islands,2010,Professional_Profile,Service (Government),Male,60+,0
A & N Islands,2010,Professional_Profile,Self-employed (Business activity),Male,60+,1
Andhra Pradesh,2010,Professional_Profile,Service (Private),Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Student,Female,0-14,62
Andhra Pradesh,2010,Professional_Profile,Unemployed,Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Service (Government),Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,0-14,29
Andhra Pradesh,2010,Professional_Profile,House Wife,Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,0-14,27
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,0-14,12
Andhra Pradesh,2010,Professional_Profile,Retired Person,Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Andhra Pradesh,2010,Professional_Profile,House Wife,Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,0-14,32
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,0-14,4
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,0-14,18
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Service (Government),Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Student,Male,0-14,41
Andhra Pradesh,2010,Professional_Profile,Service (Private),Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Retired Person,Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Unemployed,Male,0-14,0
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Female,15-29,6
Andhra Pradesh,2010,Professional_Profile,Retired Person,Female,15-29,0
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,15-29,165
Andhra Pradesh,2010,Professional_Profile,House Wife,Female,15-29,1067
Andhra Pradesh,2010,Professional_Profile,Unemployed,Female,15-29,27
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,15-29,343
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,15-29,166
Andhra Pradesh,2010,Professional_Profile,Student,Female,15-29,220
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,15-29,9
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,15-29,43
Andhra Pradesh,2010,Professional_Profile,Service (Private),Female,15-29,58
Andhra Pradesh,2010,Professional_Profile,Service (Government),Female,15-29,41
Andhra Pradesh,2010,Professional_Profile,House Wife,Male,15-29,0
Andhra Pradesh,2010,Professional_Profile,Retired Person,Male,15-29,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,15-29,963
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,15-29,156
Andhra Pradesh,2010,Professional_Profile,Service (Government),Male,15-29,39
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,15-29,448
Andhra Pradesh,2010,Professional_Profile,Student,Male,15-29,333
Andhra Pradesh,2010,Professional_Profile,Service (Private),Male,15-29,352
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,15-29,563
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Male,15-29,86
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,15-29,324
Andhra Pradesh,2010,Professional_Profile,Unemployed,Male,15-29,266
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,30-44,137
Andhra Pradesh,2010,Professional_Profile,House Wife,Female,30-44,879
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,30-44,29
Andhra Pradesh,2010,Professional_Profile,Service (Private),Female,30-44,36
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Female,30-44,1
Andhra Pradesh,2010,Professional_Profile,Retired Person,Female,30-44,0
Andhra Pradesh,2010,Professional_Profile,Student,Female,30-44,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,30-44,222
Andhra Pradesh,2010,Professional_Profile,Service (Government),Female,30-44,31
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,30-44,2
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,30-44,187
Andhra Pradesh,2010,Professional_Profile,Unemployed,Female,30-44,48
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,30-44,824
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,30-44,527
Andhra Pradesh,2010,Professional_Profile,Service (Private),Male,30-44,361
Andhra Pradesh,2010,Professional_Profile,Retired Person,Male,30-44,0
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,30-44,371
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,30-44,1216
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,30-44,184
Andhra Pradesh,2010,Professional_Profile,Student,Male,30-44,0
Andhra Pradesh,2010,Professional_Profile,Unemployed,Male,30-44,208
Andhra Pradesh,2010,Professional_Profile,Service (Government),Male,30-44,96
Andhra Pradesh,2010,Professional_Profile,House Wife,Male,30-44,0
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Male,30-44,75
Andhra Pradesh,2010,Professional_Profile,Retired Person,Female,45-59,11
Andhra Pradesh,2010,Professional_Profile,Service (Government),Female,45-59,0
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Female,45-59,2
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,45-59,40
Andhra Pradesh,2010,Professional_Profile,Student,Female,45-59,0
Andhra Pradesh,2010,Professional_Profile,Unemployed,Female,45-59,0
Andhra Pradesh,2010,Professional_Profile,Service (Private),Female,45-59,11
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,45-59,74
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,45-59,9
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,45-59,112
Andhra Pradesh,2010,Professional_Profile,House Wife,Female,45-59,409
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,45-59,10
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,45-59,96
Andhra Pradesh,2010,Professional_Profile,Unemployed,Male,45-59,87
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,45-59,192
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,45-59,894
Andhra Pradesh,2010,Professional_Profile,House Wife,Male,45-59,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,45-59,428
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,45-59,573
Andhra Pradesh,2010,Professional_Profile,Retired Person,Male,45-59,9
Andhra Pradesh,2010,Professional_Profile,Service (Government),Male,45-59,52
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Male,45-59,37
Andhra Pradesh,2010,Professional_Profile,Service (Private),Male,45-59,198
Andhra Pradesh,2010,Professional_Profile,Student,Male,45-59,0
Andhra Pradesh,2010,Professional_Profile,Service (Government),Female,60+,0
Andhra Pradesh,2010,Professional_Profile,Service (Private),Female,60+,9
Andhra Pradesh,2010,Professional_Profile,Retired Person,Female,60+,7
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Female,60+,1
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,60+,46
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,60+,3
Andhra Pradesh,2010,Professional_Profile,Unemployed,Female,60+,0
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,60+,41
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,60+,0
Andhra Pradesh,2010,Professional_Profile,House Wife,Female,60+,246
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Female,60+,76
Andhra Pradesh,2010,Professional_Profile,Student,Female,60+,0
Andhra Pradesh,2010,Professional_Profile,Professional Activity,Male,60+,20
Andhra Pradesh,2010,Professional_Profile,Student,Male,60+,0
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,60+,166
Andhra Pradesh,2010,Professional_Profile,Service (Government),Male,60+,0
Andhra Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,60+,166
Andhra Pradesh,2010,Professional_Profile,Retired Person,Male,60+,57
Andhra Pradesh,2010,Professional_Profile,Service (Private),Male,60+,18
Andhra Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,60+,49
Andhra Pradesh,2010,Professional_Profile,Others (Please Specify),Male,60+,368
Andhra Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,60+,50
Andhra Pradesh,2010,Professional_Profile,House Wife,Male,60+,0
Andhra Pradesh,2010,Professional_Profile,Unemployed,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Student,Female,0-14,4
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,House Wife,Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Student,Male,0-14,4
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,House Wife,Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Male,0-14,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,15-29,12
Arunachal Pradesh,2010,Professional_Profile,Student,Female,15-29,4
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Female,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Female,15-29,1
Arunachal Pradesh,2010,Professional_Profile,House Wife,Female,15-29,9
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,15-29,4
Arunachal Pradesh,2010,Professional_Profile,House Wife,Male,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,15-29,4
Arunachal Pradesh,2010,Professional_Profile,Student,Male,15-29,4
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Male,15-29,3
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,15-29,17
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Male,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Male,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,15-29,7
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Male,15-29,6
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,15-29,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Male,15-29,2
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Student,Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Female,30-44,0
Arunachal Pradesh,2010,Professional_Profile,House Wife,Female,30-44,7
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Female,30-44,1
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Male,30-44,4
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Male,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Male,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,30-44,4
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,30-44,9
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Male,30-44,4
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,30-44,6
Arunachal Pradesh,2010,Professional_Profile,House Wife,Male,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Student,Male,30-44,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Male,30-44,5
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,House Wife,Female,45-59,1
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,45-59,1
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Student,Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Student,Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,45-59,3
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Male,45-59,1
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,45-59,1
Arunachal Pradesh,2010,Professional_Profile,House Wife,Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Male,45-59,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Male,45-59,1
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,House Wife,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Student,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Female,60+,0
Arunachal Pradesh,2010,Professional_Profile,Unemployed,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Retired Person,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Student,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Farming/Agriculture Activity,Male,60+,1
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,House Wife,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Service (Private),Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Professional Activity,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Self-employed (Business activity),Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Service (Government),Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Public Sector Undertaking,Male,60+,0
Arunachal Pradesh,2010,Professional_Profile,Others (Please Specify),Male,60+,1
Assam,2010,Professional_Profile,Service (Private),Female,0-14,0
Assam,2010,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Assam,2010,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Assam,2010,Professional_Profile,Others (Please Specify),Female,0-14,8
Assam,2010,Professional_Profile,House Wife,Female,0-14,0
Assam,2010,Professional_Profile,Service (Government),Female,0-14,0
Assam,2010,Professional_Profile,Retired Person,Female,0-14,0
Assam,2010,Professional_Profile,Professional Activity,Female,0-14,0
Assam,2010,Professional_Profile,Student,Female,0-14,14
Assam,2010,Professional_Profile,Others (Please Specify),Female,0-14,10
Assam,2010,Professional_Profile,Unemployed,Female,0-14,0
Assam,2010,Professional_Profile,Professional Activity,Male,0-14,0
Assam,2010,Professional_Profile,Service (Government),Male,0-14,0
Assam,2010,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Assam,2010,Professional_Profile,Service (Private),Male,0-14,0
Assam,2010,Professional_Profile,House Wife,Male,0-14,0
Assam,2010,Professional_Profile,Unemployed,Male,0-14,0
Assam,2010,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Assam,2010,Professional_Profile,Others (Please Specify),Male,0-14,5
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Assam,2010,Professional_Profile,Retired Person,Male,0-14,0
Assam,2010,Professional_Profile,Others (Please Specify),Male,0-14,9
Assam,2010,Professional_Profile,Student,Male,0-14,20
Assam,2010,Professional_Profile,Others (Please Specify),Female,15-29,28
Assam,2010,Professional_Profile,Others (Please Specify),Female,15-29,96
Assam,2010,Professional_Profile,Retired Person,Female,15-29,0
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Female,15-29,6
Assam,2010,Professional_Profile,House Wife,Female,15-29,205
Assam,2010,Professional_Profile,Service (Private),Female,15-29,11
Assam,2010,Professional_Profile,Self-employed (Business activity),Female,15-29,36
Assam,2010,Professional_Profile,Student,Female,15-29,85
Assam,2010,Professional_Profile,Public Sector Undertaking,Female,15-29,2
Assam,2010,Professional_Profile,Unemployed,Female,15-29,12
Assam,2010,Professional_Profile,Professional Activity,Female,15-29,7
Assam,2010,Professional_Profile,Service (Government),Female,15-29,1
Assam,2010,Professional_Profile,Unemployed,Male,15-29,3
Assam,2010,Professional_Profile,Service (Government),Male,15-29,2
Assam,2010,Professional_Profile,Student,Male,15-29,128
Assam,2010,Professional_Profile,House Wife,Male,15-29,0
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Male,15-29,132
Assam,2010,Professional_Profile,Self-employed (Business activity),Male,15-29,112
Assam,2010,Professional_Profile,Others (Please Specify),Male,15-29,189
Assam,2010,Professional_Profile,Others (Please Specify),Male,15-29,82
Assam,2010,Professional_Profile,Service (Private),Male,15-29,19
Assam,2010,Professional_Profile,Public Sector Undertaking,Male,15-29,19
Assam,2010,Professional_Profile,Professional Activity,Male,15-29,59
Assam,2010,Professional_Profile,Retired Person,Male,15-29,0
Assam,2010,Professional_Profile,Professional Activity,Female,30-44,3
Assam,2010,Professional_Profile,Service (Government),Female,30-44,0
Assam,2010,Professional_Profile,Unemployed,Female,30-44,2
Assam,2010,Professional_Profile,Retired Person,Female,30-44,0
Assam,2010,Professional_Profile,Service (Private),Female,30-44,5
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Female,30-44,9
Assam,2010,Professional_Profile,Others (Please Specify),Female,30-44,83
Assam,2010,Professional_Profile,Public Sector Undertaking,Female,30-44,12
Assam,2010,Professional_Profile,Others (Please Specify),Female,30-44,19
Assam,2010,Professional_Profile,Self-employed (Business activity),Female,30-44,23
Assam,2010,Professional_Profile,House Wife,Female,30-44,146
Assam,2010,Professional_Profile,Student,Female,30-44,0
Assam,2010,Professional_Profile,Retired Person,Male,30-44,2
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Male,30-44,126
Assam,2010,Professional_Profile,Unemployed,Male,30-44,28
Assam,2010,Professional_Profile,Self-employed (Business activity),Male,30-44,163
Assam,2010,Professional_Profile,Professional Activity,Male,30-44,45
Assam,2010,Professional_Profile,Public Sector Undertaking,Male,30-44,51
Assam,2010,Professional_Profile,Others (Please Specify),Male,30-44,66
Assam,2010,Professional_Profile,Service (Government),Male,30-44,7
Assam,2010,Professional_Profile,House Wife,Male,30-44,0
Assam,2010,Professional_Profile,Student,Male,30-44,0
Assam,2010,Professional_Profile,Service (Private),Male,30-44,28
Assam,2010,Professional_Profile,Others (Please Specify),Male,30-44,219
Assam,2010,Professional_Profile,Service (Government),Female,45-59,0
Assam,2010,Professional_Profile,House Wife,Female,45-59,55
Assam,2010,Professional_Profile,Professional Activity,Female,45-59,0
Assam,2010,Professional_Profile,Others (Please Specify),Female,45-59,5
Assam,2010,Professional_Profile,Retired Person,Female,45-59,0
Assam,2010,Professional_Profile,Farming/Agriculture Activity,Female,45-59,1
Assam,2010,Professional_Profile,Public Sector Undertaking,Female,45-59,6
