,State,Year,Type_code,Type,Gender,Age_group,Total,Cataegory
1036,West Bengal,2009,Professional_Profile,Farming/Agriculture Activity,Female,45-59,18,Employed
1037,West Bengal,2009,Professional_Profile,Public Sector Undertaking,Female,45-59,23,Employed
1038,West Bengal,2009,Professional_Profile,Student,Female,45-59,0,Unemployed
1039,West Bengal,2009,Professional_Profile,Others (Please Specify),Female,45-59,90,Unemployed
1040,West Bengal,2009,Professional_Profile,Service (Private),Female,45-59,15,Employed
1041,West Bengal,2009,Professional_Profile,Professional Activity,Female,45-59,0,Employed
1042,West Bengal,2009,Professional_Profile,Others (Please Specify),Male,45-59,417,Unemployed
1043,West Bengal,2009,Professional_Profile,Self-employed (Business activity),Male,45-59,333,Employed
1044,West Bengal,2009,Professional_Profile,Professional Activity,Male,45-59,59,Employed
1045,West Bengal,2009,Professional_Profile,Retired Person,Male,45-59,0,Retired
1046,West Bengal,2009,Professional_Profile,Service (Private),Male,45-59,266,Employed
1047,West Bengal,2009,Professional_Profile,Public Sector Undertaking,Male,45-59,215,Employed
1048,West Bengal,2009,Professional_Profile,Student,Male,45-59,0,Unemployed
1049,West Bengal,2009,Professional_Profile,House Wife,Male,45-59,0,Unemployed
1050,West Bengal,2009,Professional_Profile,Others (Please Specify),Male,45-59,312,Unemployed
1051,West Bengal,2009,Professional_Profile,Service (Government),Male,45-59,53,Employed
1052,West Bengal,2009,Professional_Profile,Unemployed,Male,45-59,108,Unemployed
1053,West Bengal,2009,Professional_Profile,Farming/Agriculture Activity,Male,45-59,217,Employed
1054,West Bengal,2009,Professional_Profile,House Wife,Female,60+,66,Unemployed
1055,West Bengal,2009,Professional_Profile,Service (Private),Female,60+,1,Employed
1056,West Bengal,2009,Professional_Profile,Others (Please Specify),Female,60+,26,Unemployed
1057,West Bengal,2009,Professional_Profile,Self-employed (Business activity),Female,60+,4,Employed
1058,West Bengal,2009,Professional_Profile,Farming/Agriculture Activity,Female,60+,2,Employed
1059,West Bengal,2009,Professional_Profile,Service (Government),Female,60+,1,Employed
1060,West Bengal,2009,Professional_Profile,Retired Person,Female,60+,30,Retired
1061,West Bengal,2009,Professional_Profile,Student,Female,60+,0,Unemployed
1062,West Bengal,2009,Professional_Profile,Public Sector Undertaking,Female,60+,0,Employed
1063,West Bengal,2009,Professional_Profile,Professional Activity,Female,60+,0,Employed
1064,West Bengal,2009,Professional_Profile,Others (Please Specify),Female,60+,66,Unemployed
1065,West Bengal,2009,Professional_Profile,Unemployed,Female,60+,0,Unemployed
1066,West Bengal,2009,Professional_Profile,Self-employed (Business activity),Male,60+,44,Employed
1067,West Bengal,2009,Professional_Profile,Others (Please Specify),Male,60+,67,Unemployed
1068,West Bengal,2009,Professional_Profile,House Wife,Male,60+,0,Unemployed
1069,West Bengal,2009,Professional_Profile,Others (Please Specify),Male,60+,226,Unemployed
1070,West Bengal,2009,Professional_Profile,Unemployed,Male,60+,3,Unemployed
1071,West Bengal,2009,Professional_Profile,Retired Person,Male,60+,58,Retired
1072,West Bengal,2009,Professional_Profile,Student,Male,60+,0,Unemployed
1073,West Bengal,2009,Professional_Profile,Professional Activity,Male,60+,2,Employed
1074,West Bengal,2009,Professional_Profile,Public Sector Undertaking,Male,60+,4,Employed
1075,West Bengal,2009,Professional_Profile,Farming/Agriculture Activity,Male,60+,53,Employed
1076,West Bengal,2009,Professional_Profile,Service (Private),Male,60+,6,Employed
1077,West Bengal,2009,Professional_Profile,Service (Government),Male,60+,0,Employed
1078,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,0-14,33,Unemployed
1079,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0,Employed
1080,West Bengal,2010,Professional_Profile,House Wife,Female,0-14,0,Unemployed
1081,West Bengal,2010,Professional_Profile,Unemployed,Female,0-14,0,Unemployed
1082,West Bengal,2010,Professional_Profile,Service (Private),Female,0-14,0,Employed
1083,West Bengal,2010,Professional_Profile,Student,Female,0-14,97,Unemployed
1084,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Female,0-14,0,Employed
1085,West Bengal,2010,Professional_Profile,Professional Activity,Female,0-14,0,Employed
1086,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Female,0-14,0,Employed
1087,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,0-14,82,Unemployed
1088,West Bengal,2010,Professional_Profile,Service (Government),Female,0-14,0,Employed
1089,West Bengal,2010,Professional_Profile,Retired Person,Female,0-14,0,Retired
1090,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Male,0-14,0,Employed
1091,West Bengal,2010,Professional_Profile,Unemployed,Male,0-14,0,Unemployed
1092,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Male,0-14,2,Employed
1093,West Bengal,2010,Professional_Profile,Retired Person,Male,0-14,0,Retired
1094,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,0-14,70,Unemployed
1095,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,0-14,88,Unemployed
1096,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Male,0-14,0,Employed
1097,West Bengal,2010,Professional_Profile,Student,Male,0-14,108,Unemployed
1098,West Bengal,2010,Professional_Profile,Service (Private),Male,0-14,0,Employed
1099,West Bengal,2010,Professional_Profile,Professional Activity,Male,0-14,0,Employed
1100,West Bengal,2010,Professional_Profile,House Wife,Male,0-14,0,Unemployed
1101,West Bengal,2010,Professional_Profile,Service (Government),Male,0-14,0,Employed
1102,West Bengal,2010,Professional_Profile,House Wife,Female,15-29,1271,Unemployed
1103,West Bengal,2010,Professional_Profile,Unemployed,Female,15-29,114,Unemployed
1104,West Bengal,2010,Professional_Profile,Service (Private),Female,15-29,64,Employed
1105,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,15-29,416,Unemployed
1106,West Bengal,2010,Professional_Profile,Student,Female,15-29,280,Unemployed
1107,West Bengal,2010,Professional_Profile,Professional Activity,Female,15-29,31,Employed
1108,West Bengal,2010,Professional_Profile,Service (Government),Female,15-29,4,Employed
1109,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Female,15-29,63,Employed
1110,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Female,15-29,7,Employed
1111,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,15-29,319,Unemployed
1112,West Bengal,2010,Professional_Profile,Retired Person,Female,15-29,0,Retired
1113,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Female,15-29,57,Employed
1114,West Bengal,2010,Professional_Profile,House Wife,Male,15-29,0,Unemployed
1115,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,15-29,582,Unemployed
1116,West Bengal,2010,Professional_Profile,Retired Person,Male,15-29,0,Retired
1117,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Male,15-29,83,Employed
1118,West Bengal,2010,Professional_Profile,Service (Government),Male,15-29,17,Employed
1119,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Male,15-29,218,Employed
1120,West Bengal,2010,Professional_Profile,Professional Activity,Male,15-29,56,Employed
1121,West Bengal,2010,Professional_Profile,Unemployed,Male,15-29,304,Unemployed
1122,West Bengal,2010,Professional_Profile,Student,Male,15-29,398,Unemployed
1123,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Male,15-29,241,Employed
1124,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,15-29,634,Unemployed
1125,West Bengal,2010,Professional_Profile,Service (Private),Male,15-29,143,Employed
1126,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Female,30-44,44,Employed
1127,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Female,30-44,24,Employed
1128,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,30-44,346,Unemployed
1129,West Bengal,2010,Professional_Profile,House Wife,Female,30-44,1123,Unemployed
1130,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,30-44,508,Unemployed
1131,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Female,30-44,53,Employed
1132,West Bengal,2010,Professional_Profile,Student,Female,30-44,23,Unemployed
1133,West Bengal,2010,Professional_Profile,Unemployed,Female,30-44,127,Unemployed
1134,West Bengal,2010,Professional_Profile,Service (Government),Female,30-44,7,Employed
1135,West Bengal,2010,Professional_Profile,Professional Activity,Female,30-44,53,Employed
1136,West Bengal,2010,Professional_Profile,Retired Person,Female,30-44,0,Retired
1137,West Bengal,2010,Professional_Profile,Service (Private),Female,30-44,69,Employed
1138,West Bengal,2010,Professional_Profile,House Wife,Male,30-44,0,Unemployed
1139,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,30-44,932,Unemployed
1140,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Male,30-44,264,Employed
1141,West Bengal,2010,Professional_Profile,Service (Government),Male,30-44,84,Employed
1142,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,30-44,605,Unemployed
1143,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Male,30-44,389,Employed
1144,West Bengal,2010,Professional_Profile,Service (Private),Male,30-44,243,Employed
1145,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Male,30-44,329,Employed
1146,West Bengal,2010,Professional_Profile,Student,Male,30-44,35,Unemployed
1147,West Bengal,2010,Professional_Profile,Professional Activity,Male,30-44,232,Employed
1148,West Bengal,2010,Professional_Profile,Retired Person,Male,30-44,0,Retired
1149,West Bengal,2010,Professional_Profile,Unemployed,Male,30-44,382,Unemployed
1150,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Female,45-59,12,Employed
1151,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Female,45-59,6,Employed
1152,West Bengal,2010,Professional_Profile,Service (Private),Female,45-59,19,Employed
1153,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Female,45-59,57,Employed
1154,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,45-59,311,Unemployed
1155,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,45-59,321,Unemployed
1156,West Bengal,2010,Professional_Profile,Professional Activity,Female,45-59,10,Employed
1157,West Bengal,2010,Professional_Profile,Student,Female,45-59,5,Unemployed
1158,West Bengal,2010,Professional_Profile,House Wife,Female,45-59,459,Unemployed
1159,West Bengal,2010,Professional_Profile,Retired Person,Female,45-59,0,Retired
1160,West Bengal,2010,Professional_Profile,Service (Government),Female,45-59,8,Employed
1161,West Bengal,2010,Professional_Profile,Unemployed,Female,45-59,23,Unemployed
1162,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Male,45-59,260,Employed
1163,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,45-59,586,Unemployed
1164,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Male,45-59,164,Employed
1165,West Bengal,2010,Professional_Profile,Service (Private),Male,45-59,253,Employed
1166,West Bengal,2010,Professional_Profile,Student,Male,45-59,3,Unemployed
1167,West Bengal,2010,Professional_Profile,House Wife,Male,45-59,0,Unemployed
1168,West Bengal,2010,Professional_Profile,Retired Person,Male,45-59,0,Retired
1169,West Bengal,2010,Professional_Profile,Unemployed,Male,45-59,75,Unemployed
1170,West Bengal,2010,Professional_Profile,Professional Activity,Male,45-59,102,Employed
1171,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,45-59,627,Unemployed
1172,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Male,45-59,195,Employed
1173,West Bengal,2010,Professional_Profile,Service (Government),Male,45-59,39,Employed
1174,West Bengal,2010,Professional_Profile,Professional Activity,Female,60+,6,Employed
1175,West Bengal,2010,Professional_Profile,Retired Person,Female,60+,11,Retired
1176,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Female,60+,0,Employed
1177,West Bengal,2010,Professional_Profile,Service (Private),Female,60+,5,Employed
1178,West Bengal,2010,Professional_Profile,House Wife,Female,60+,75,Unemployed
1179,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,60+,87,Unemployed
1180,West Bengal,2010,Professional_Profile,Service (Government),Female,60+,0,Employed
1181,West Bengal,2010,Professional_Profile,Others (Please Specify),Female,60+,74,Unemployed
1182,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Female,60+,20,Employed
1183,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Female,60+,11,Employed
1184,West Bengal,2010,Professional_Profile,Student,Female,60+,0,Unemployed
1185,West Bengal,2010,Professional_Profile,Unemployed,Female,60+,1,Unemployed
1186,West Bengal,2010,Professional_Profile,Student,Male,60+,0,Unemployed
1187,West Bengal,2010,Professional_Profile,Retired Person,Male,60+,55,Retired
1188,West Bengal,2010,Professional_Profile,Public Sector Undertaking,Male,60+,2,Employed
1189,West Bengal,2010,Professional_Profile,Farming/Agriculture Activity,Male,60+,27,Employed
1190,West Bengal,2010,Professional_Profile,House Wife,Male,60+,0,Unemployed
1191,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,60+,217,Unemployed
1192,West Bengal,2010,Professional_Profile,Unemployed,Male,60+,3,Unemployed
1193,West Bengal,2010,Professional_Profile,Others (Please Specify),Male,60+,214,Unemployed
1194,West Bengal,2010,Professional_Profile,Self-employed (Business activity),Male,60+,21,Employed
1195,West Bengal,2010,Professional_Profile,Service (Government),Male,60+,1,Employed
1196,West Bengal,2010,Professional_Profile,Service (Private),Male,60+,7,Employed
1197,West Bengal,2010,Professional_Profile,Professional Activity,Male,60+,11,Employed
1198,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Female,0-14,0,Employed
1199,West Bengal,2011,Professional_Profile,Service (Government),Female,0-14,0,Employed
1200,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Female,0-14,15,Employed
1201,West Bengal,2011,Professional_Profile,Student,Female,0-14,96,Unemployed
1202,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,0-14,36,Unemployed
1203,West Bengal,2011,Professional_Profile,Service (Private),Female,0-14,0,Employed
1204,West Bengal,2011,Professional_Profile,Professional Activity,Female,0-14,0,Employed
1205,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0,Employed
1206,West Bengal,2011,Professional_Profile,Retired Person,Female,0-14,0,Retired
1207,West Bengal,2011,Professional_Profile,House Wife,Female,0-14,1,Unemployed
1208,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,0-14,110,Unemployed
1209,West Bengal,2011,Professional_Profile,Unemployed,Female,0-14,0,Unemployed
1210,West Bengal,2011,Professional_Profile,Professional Activity,Male,0-14,0,Employed
1211,West Bengal,2011,Professional_Profile,Service (Private),Male,0-14,0,Employed
1212,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0,Employed
1213,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Male,0-14,0,Employed
1214,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Male,0-14,0,Employed
1215,West Bengal,2011,Professional_Profile,Service (Government),Male,0-14,0,Employed
1216,West Bengal,2011,Professional_Profile,House Wife,Male,0-14,0,Unemployed
1217,West Bengal,2011,Professional_Profile,Unemployed,Male,0-14,0,Unemployed
1218,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,0-14,31,Unemployed
1219,West Bengal,2011,Professional_Profile,Retired Person,Male,0-14,0,Retired
1220,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,0-14,161,Unemployed
1221,West Bengal,2011,Professional_Profile,Student,Male,0-14,92,Unemployed
1222,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Female,15-29,90,Employed
1223,West Bengal,2011,Professional_Profile,Service (Private),Female,15-29,78,Employed
1224,West Bengal,2011,Professional_Profile,Student,Female,15-29,404,Unemployed
1225,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,15-29,364,Unemployed
1226,West Bengal,2011,Professional_Profile,Retired Person,Female,15-29,0,Retired
1227,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Female,15-29,39,Employed
1228,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Female,15-29,15,Employed
1229,West Bengal,2011,Professional_Profile,House Wife,Female,15-29,1218,Unemployed
1230,West Bengal,2011,Professional_Profile,Professional Activity,Female,15-29,16,Employed
1231,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,15-29,344,Unemployed
1232,West Bengal,2011,Professional_Profile,Service (Government),Female,15-29,7,Employed
1233,West Bengal,2011,Professional_Profile,Unemployed,Female,15-29,138,Unemployed
1234,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,15-29,302,Unemployed
1235,West Bengal,2011,Professional_Profile,Unemployed,Male,15-29,394,Unemployed
1236,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Male,15-29,132,Employed
1237,West Bengal,2011,Professional_Profile,Service (Private),Male,15-29,114,Employed
1238,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Male,15-29,73,Employed
1239,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,15-29,670,Unemployed
1240,West Bengal,2011,Professional_Profile,Service (Government),Male,15-29,14,Employed
1241,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Male,15-29,353,Employed
1242,West Bengal,2011,Professional_Profile,Student,Male,15-29,426,Unemployed
1243,West Bengal,2011,Professional_Profile,House Wife,Male,15-29,0,Unemployed
1244,West Bengal,2011,Professional_Profile,Professional Activity,Male,15-29,43,Employed
1245,West Bengal,2011,Professional_Profile,Retired Person,Male,15-29,0,Retired
1246,West Bengal,2011,Professional_Profile,Service (Government),Female,30-44,5,Employed
1247,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,30-44,431,Unemployed
1248,West Bengal,2011,Professional_Profile,Unemployed,Female,30-44,163,Unemployed
1249,West Bengal,2011,Professional_Profile,Retired Person,Female,30-44,0,Retired
1250,West Bengal,2011,Professional_Profile,Student,Female,30-44,7,Unemployed
1251,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Female,30-44,69,Employed
1252,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,30-44,296,Unemployed
1253,West Bengal,2011,Professional_Profile,Professional Activity,Female,30-44,18,Employed
1254,West Bengal,2011,Professional_Profile,Service (Private),Female,30-44,66,Employed
1255,West Bengal,2011,Professional_Profile,House Wife,Female,30-44,1171,Unemployed
1256,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Female,30-44,39,Employed
1257,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Female,30-44,61,Employed
1258,West Bengal,2011,Professional_Profile,Student,Male,30-44,9,Unemployed
1259,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,30-44,987,Unemployed
1260,West Bengal,2011,Professional_Profile,Retired Person,Male,30-44,0,Retired
1261,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Male,30-44,293,Employed
1262,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,30-44,727,Unemployed
1263,West Bengal,2011,Professional_Profile,Unemployed,Male,30-44,638,Unemployed
1264,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Male,30-44,427,Employed
1265,West Bengal,2011,Professional_Profile,Service (Private),Male,30-44,235,Employed
1266,West Bengal,2011,Professional_Profile,House Wife,Male,30-44,0,Unemployed
1267,West Bengal,2011,Professional_Profile,Professional Activity,Male,30-44,165,Employed
1268,West Bengal,2011,Professional_Profile,Service (Government),Male,30-44,66,Employed
1269,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Male,30-44,245,Employed
1270,West Bengal,2011,Professional_Profile,Student,Female,45-59,0,Unemployed
1271,West Bengal,2011,Professional_Profile,Retired Person,Female,45-59,0,Retired
1272,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,45-59,277,Unemployed
1273,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Female,45-59,18,Employed
1274,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,45-59,199,Unemployed
1275,West Bengal,2011,Professional_Profile,Service (Government),Female,45-59,5,Employed
1276,West Bengal,2011,Professional_Profile,House Wife,Female,45-59,474,Unemployed
1277,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Female,45-59,30,Employed
1278,West Bengal,2011,Professional_Profile,Unemployed,Female,45-59,76,Unemployed
1279,West Bengal,2011,Professional_Profile,Professional Activity,Female,45-59,13,Employed
1280,West Bengal,2011,Professional_Profile,Service (Private),Female,45-59,32,Employed
1281,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Female,45-59,37,Employed
1282,West Bengal,2011,Professional_Profile,Service (Government),Male,45-59,25,Employed
1283,West Bengal,2011,Professional_Profile,Service (Private),Male,45-59,222,Employed
1284,West Bengal,2011,Professional_Profile,House Wife,Male,45-59,0,Unemployed
1285,West Bengal,2011,Professional_Profile,Student,Male,45-59,0,Unemployed
1286,West Bengal,2011,Professional_Profile,Unemployed,Male,45-59,139,Unemployed
1287,West Bengal,2011,Professional_Profile,Retired Person,Male,45-59,0,Retired
1288,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Male,45-59,257,Employed
1289,West Bengal,2011,Professional_Profile,Professional Activity,Male,45-59,151,Employed
1290,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Male,45-59,182,Employed
1291,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Male,45-59,191,Employed
1292,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,45-59,601,Unemployed
1293,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,45-59,528,Unemployed
1294,West Bengal,2011,Professional_Profile,Student,Female,60+,0,Unemployed
1295,West Bengal,2011,Professional_Profile,House Wife,Female,60+,91,Unemployed
1296,West Bengal,2011,Professional_Profile,Service (Government),Female,60+,0,Employed
1297,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Female,60+,0,Employed
1298,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Female,60+,2,Employed
1299,West Bengal,2011,Professional_Profile,Retired Person,Female,60+,11,Retired
1300,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,60+,58,Unemployed
1301,West Bengal,2011,Professional_Profile,Professional Activity,Female,60+,0,Employed
1302,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Female,60+,0,Employed
1303,West Bengal,2011,Professional_Profile,Others (Please Specify),Female,60+,242,Unemployed
1304,West Bengal,2011,Professional_Profile,Service (Private),Female,60+,0,Employed
1305,West Bengal,2011,Professional_Profile,Unemployed,Female,60+,6,Unemployed
1306,West Bengal,2011,Professional_Profile,House Wife,Male,60+,0,Unemployed
1307,West Bengal,2011,Professional_Profile,Retired Person,Male,60+,61,Retired
1308,West Bengal,2011,Professional_Profile,Farming/Agriculture Activity,Male,60+,55,Employed
1309,West Bengal,2011,Professional_Profile,Public Sector Undertaking,Male,60+,0,Employed
1310,West Bengal,2011,Professional_Profile,Unemployed,Male,60+,24,Unemployed
1311,West Bengal,2011,Professional_Profile,Professional Activity,Male,60+,8,Employed
1312,West Bengal,2011,Professional_Profile,Student,Male,60+,0,Unemployed
1313,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,60+,354,Unemployed
1314,West Bengal,2011,Professional_Profile,Self-employed (Business activity),Male,60+,32,Employed
1315,West Bengal,2011,Professional_Profile,Service (Private),Male,60+,1,Employed
1316,West Bengal,2011,Professional_Profile,Others (Please Specify),Male,60+,195,Unemployed
1317,West Bengal,2011,Professional_Profile,Service (Government),Male,60+,1,Employed
1318,West Bengal,2012,Professional_Profile,Professional Activity,Female,0-14,0,Employed
1319,West Bengal,2012,Professional_Profile,Student,Female,0-14,0,Unemployed
1320,West Bengal,2012,Professional_Profile,Unemployed,Female,0-14,0,Unemployed
1321,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0,Employed
1322,West Bengal,2012,Professional_Profile,Others (Please Specify),Female,0-14,0,Unemployed
1323,West Bengal,2012,Professional_Profile,Retired Person,Female,0-14,0,Retired
1324,West Bengal,2012,Professional_Profile,Service (Private),Female,0-14,0,Employed
1325,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Female,0-14,0,Employed
1326,West Bengal,2012,Professional_Profile,House Wife,Female,0-14,0,Unemployed
1327,West Bengal,2012,Professional_Profile,Service (Government),Female,0-14,0,Employed
1328,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Female,0-14,0,Employed
1329,West Bengal,2012,Professional_Profile,House Wife,Male,0-14,0,Unemployed
1330,West Bengal,2012,Professional_Profile,Service (Government),Male,0-14,0,Employed
1331,West Bengal,2012,Professional_Profile,Retired Person,Male,0-14,0,Retired
1332,West Bengal,2012,Professional_Profile,Service (Private),Male,0-14,0,Employed
1333,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0,Employed
1334,West Bengal,2012,Professional_Profile,Others (Please Specify),Male,0-14,0,Unemployed
1335,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Male,0-14,0,Employed
1336,West Bengal,2012,Professional_Profile,Unemployed,Male,0-14,0,Unemployed
1337,West Bengal,2012,Professional_Profile,Student,Male,0-14,0,Unemployed
1338,West Bengal,2012,Professional_Profile,Professional Activity,Male,0-14,0,Employed
1339,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Male,0-14,0,Employed
1340,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Female,15-29,0,Employed
1341,West Bengal,2012,Professional_Profile,Service (Private),Female,15-29,0,Employed
1342,West Bengal,2012,Professional_Profile,Others (Please Specify),Female,15-29,0,Unemployed
1343,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Female,15-29,0,Employed
1344,West Bengal,2012,Professional_Profile,Retired Person,Female,15-29,0,Retired
1345,West Bengal,2012,Professional_Profile,Professional Activity,Female,15-29,0,Employed
1346,West Bengal,2012,Professional_Profile,Unemployed,Female,15-29,0,Unemployed
1347,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Female,15-29,0,Employed
1348,West Bengal,2012,Professional_Profile,Student,Female,15-29,0,Unemployed
1349,West Bengal,2012,Professional_Profile,House Wife,Female,15-29,0,Unemployed
1350,West Bengal,2012,Professional_Profile,Service (Government),Female,15-29,0,Employed
1351,West Bengal,2012,Professional_Profile,House Wife,Male,15-29,0,Unemployed
1352,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Male,15-29,0,Employed
1353,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Male,15-29,0,Employed
1354,West Bengal,2012,Professional_Profile,Unemployed,Male,15-29,0,Unemployed
1355,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Male,15-29,0,Employed
1356,West Bengal,2012,Professional_Profile,Others (Please Specify),Male,15-29,0,Unemployed
1357,West Bengal,2012,Professional_Profile,Service (Private),Male,15-29,0,Employed
1358,West Bengal,2012,Professional_Profile,Student,Male,15-29,0,Unemployed
1359,West Bengal,2012,Professional_Profile,Retired Person,Male,15-29,0,Retired
1360,West Bengal,2012,Professional_Profile,Professional Activity,Male,15-29,0,Employed
1361,West Bengal,2012,Professional_Profile,Service (Government),Male,15-29,0,Employed
1362,West Bengal,2012,Professional_Profile,Professional Activity,Female,30-44,0,Employed
1363,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Female,30-44,0,Employed
1364,West Bengal,2012,Professional_Profile,Service (Government),Female,30-44,0,Employed
1365,West Bengal,2012,Professional_Profile,Retired Person,Female,30-44,0,Retired
1366,West Bengal,2012,Professional_Profile,House Wife,Female,30-44,0,Unemployed
1367,West Bengal,2012,Professional_Profile,Student,Female,30-44,0,Unemployed
1368,West Bengal,2012,Professional_Profile,Unemployed,Female,30-44,0,Unemployed
1369,West Bengal,2012,Professional_Profile,Others (Please Specify),Female,30-44,0,Unemployed
1370,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Female,30-44,0,Employed
1371,West Bengal,2012,Professional_Profile,Service (Private),Female,30-44,0,Employed
1372,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Female,30-44,0,Employed
1373,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Male,30-44,0,Employed
